-191.280, -455.936, 20.312, 50.473
-191.421, -456.600, 20.386, 50.506
-191.561, -457.267, 20.460, 50.539
-191.702, -457.936, 20.534, 50.572
-191.842, -458.608, 20.609, 50.605
-191.982, -459.283, 20.683, 50.638
-192.121, -459.960, 20.758, 50.671
-192.261, -460.639, 20.834, 50.704
-192.400, -461.322, 20.909, 50.737
-192.538, -462.007, 20.984, 50.770
-192.677, -462.694, 21.060, 50.803
-192.815, -463.385, 21.136, 50.836
-192.953, -464.078, 21.211, 50.869
-193.091, -464.773, 21.287, 50.902
-193.229, -465.471, 21.363, 50.935
-193.366, -466.172, 21.439, 50.968
-193.503, -466.875, 21.515, 51.001
-193.640, -467.581, 21.591, 51.034
-193.777, -468.290, 21.667, 51.067
-193.913, -469.001, 21.739, 51.100
-194.050, -469.714, 21.803, 51.133
-194.186, -470.429, 21.854, 51.166
-194.321, -471.146, 21.888, 51.199
-194.456, -471.863, 21.902, 51.232
-194.590, -472.580, 21.892, 51.265
-194.723, -473.296, 21.861, 51.298
-194.856, -474.010, 21.811, 51.331
-194.987, -474.723, 21.747, 51.364
-195.118, -475.433, 21.674, 51.397
-195.247, -476.141, 21.597, 51.430
-195.375, -476.847, 21.523, 51.463
-195.502, -477.550, 21.455, 51.496
-195.629, -478.252, 21.396, 51.529
-195.754, -478.952, 21.346, 51.562
-195.879, -479.651, 21.304, 51.595
-196.003, -480.350, 21.269, 51.628
-196.126, -481.047, 21.242, 51.661
-196.248, -481.744, 21.221, 51.694
-196.370, -482.440, 21.207, 51.727
-196.491, -483.137, 21.200, 51.760
-196.612, -483.833, 21.198, 51.793
-196.732, -484.530, 21.201, 51.826
-196.852, -485.226, 21.209, 51.859
-196.972, -485.924, 21.222, 51.892
-197.091, -486.622, 21.238, 51.925
-197.209, -487.321, 21.259, 51.958
-197.328, -488.020, 21.283, 51.991
-197.446, -488.721, 21.311, 52.024
-197.564, -489.422, 21.341, 52.057
-197.681, -490.125, 21.375, 52.090
-197.799, -490.829, 21.411, 52.123
-197.916, -491.534, 21.449, 52.156
-198.032, -492.241, 21.490, 52.189
-198.149, -492.949, 21.533, 52.222
-198.266, -493.659, 21.577, 52.255
-198.382, -494.370, 21.624, 52.288
-198.498, -495.083, 21.670, 52.321
-198.614, -495.797, 21.713, 52.354
-198.730, -496.512, 21.748, 52.387
-198.845, -497.229, 21.775, 52.420
-198.960, -497.946, 21.789, 52.453
-199.075, -498.663, 21.790, 52.486
-199.189, -499.380, 21.777, 52.519
-199.303, -500.096, 21.751, 52.552
-199.416, -500.811, 21.715, 52.585
-199.528, -501.524, 21.672, 52.618
-199.640, -502.236, 21.626, 52.651
-199.751, -502.947, 21.579, 52.684
-199.861, -503.656, 21.536, 52.717
-199.971, -504.364, 21.500, 52.750
-200.081, -505.071, 21.471, 52.783
-200.189, -505.778, 21.449, 52.816
-200.298, -506.484, 21.433, 52.849
-200.406, -507.190, 21.424, 52.882
-200.513, -507.896, 21.421, 52.915
-200.620, -508.602, 21.422, 52.948
-200.727, -509.308, 21.429, 52.981
-200.833, -510.015, 21.440, 53.014
-200.940, -510.723, 21.455, 53.047
-201.045, -511.431, 21.474, 53.080
-201.151, -512.139, 21.497, 53.113
-201.256, -512.849, 21.523, 53.146
-201.361, -513.560, 21.552, 53.179
-201.466, -514.271, 21.584, 53.212
-201.571, -514.984, 21.618, 53.245
-201.675, -515.699, 21.653, 53.278
-201.780, -516.414, 21.685, 53.311
-201.884, -517.130, 21.712, 53.344
-201.988, -517.847, 21.733, 53.377
-202.091, -518.564, 21.745, 53.410
-202.194, -519.282, 21.746, 53.443
-202.297, -519.999, 21.738, 53.476
-202.399, -520.715, 21.720, 53.509
-202.501, -521.431, 21.694, 53.542
-202.602, -522.146, 21.663, 53.575
-202.703, -522.860, 21.628, 53.608
-202.803, -523.573, 21.594, 53.641
-202.903, -524.284, 21.562, 53.674
-203.002, -524.995, 21.534, 53.707
-203.101, -525.706, 21.510, 53.740
-203.200, -526.415, 21.489, 53.773
-203.297, -527.124, 21.470, 53.806
-203.395, -527.832, 21.450, 53.839
-203.492, -528.540, 21.430, 53.872
-203.588, -529.247, 21.408, 53.905
-203.684, -529.954, 21.382, 53.938
-203.780, -530.659, 21.352, 53.971
-203.875, -531.364, 21.318, 54.004
-203.970, -532.067, 21.279, 54.037
-204.064, -532.769, 21.236, 54.070
-204.157, -533.469, 21.190, 54.103
-204.250, -534.168, 21.141, 54.136
-204.343, -534.865, 21.091, 54.169
-204.435, -535.560, 21.041, 54.202
-204.526, -536.254, 20.992, 54.235
-204.617, -536.947, 20.945, 54.268
-204.707, -537.638, 20.901, 54.301
-204.797, -538.328, 20.862, 54.334
-204.886, -539.017, 20.826, 54.367
-204.975, -539.704, 20.795, 54.400
-205.063, -540.391, 20.768, 54.433
-205.151, -541.077, 20.745, 54.466
-205.239, -541.763, 20.724, 54.499
-205.326, -542.448, 20.705, 54.532
-205.412, -543.132, 20.687, 54.565
-205.498, -543.816, 20.667, 54.598
-205.584, -544.499, 20.645, 54.631
-205.670, -545.181, 20.620, 54.664
-205.755, -545.863, 20.591, 54.697
-205.839, -546.543, 20.557, 54.730
-205.923, -547.222, 20.520, 54.763
-206.007, -547.900, 20.479, 54.796
-206.090, -548.576, 20.434, 54.829
-206.172, -549.251, 20.388, 54.862
-206.254, -549.924, 20.340, 54.895
-206.335, -550.596, 20.292, 54.928
-206.416, -551.266, 20.245, 54.961
-206.497, -551.935, 20.200, 54.994
-206.577, -552.603, 20.158, 55.027
-206.656, -553.269, 20.120, 55.060
-206.735, -553.934, 20.087, 55.093
-206.813, -554.598, 20.057, 55.126
-206.892, -555.262, 20.031, 55.159
-206.969, -555.924, 20.008, 55.192
-207.046, -556.586, 19.988, 55.225
-207.123, -557.248, 19.969, 55.258
-207.200, -557.909, 19.950, 55.291
-207.276, -558.569, 19.931, 55.324
-207.352, -559.229, 19.909, 55.357
-207.427, -559.887, 19.884, 55.390
-207.502, -560.545, 19.855, 55.423
-207.576, -561.202, 19.823, 55.456
-207.650, -561.858, 19.787, 55.489
-207.723, -562.512, 19.747, 55.522
-207.796, -563.165, 19.704, 55.555
-207.869, -563.817, 19.660, 55.588
-207.941, -564.467, 19.614, 55.621
-208.012, -565.115, 19.569, 55.654
-208.083, -565.763, 19.524, 55.687
-208.153, -566.408, 19.482, 55.720
-208.223, -567.053, 19.443, 55.753
-208.293, -567.696, 19.407, 55.786
-208.362, -568.339, 19.375, 55.819
-208.431, -568.980, 19.346, 55.852
-208.499, -569.621, 19.321, 55.885
-208.567, -570.261, 19.299, 55.918
-208.634, -570.900, 19.279, 55.951
-208.701, -571.539, 19.260, 55.984
-208.768, -572.177, 19.241, 56.017
-208.834, -572.815, 19.221, 56.050
-208.900, -573.452, 19.199, 56.083
-208.966, -574.088, 19.174, 56.116
-209.031, -574.723, 19.145, 56.149
-209.095, -575.357, 19.114, 56.182
-209.159, -575.990, 19.078, 56.215
-209.223, -576.622, 19.040, 56.248
-209.286, -577.252, 18.999, 56.281
-209.349, -577.881, 18.957, 56.314
-209.411, -578.509, 18.914, 56.347
-209.473, -579.135, 18.871, 56.380
-209.534, -579.760, 18.830, 56.413
-209.595, -580.383, 18.790, 56.446
-209.655, -581.006, 18.753, 56.479
-209.715, -581.627, 18.720, 56.512
-209.774, -582.248, 18.690, 56.545
-209.833, -582.867, 18.663, 56.578
-209.892, -583.486, 18.639, 56.611
-209.950, -584.104, 18.617, 56.644
-210.008, -584.722, 18.597, 56.677
-210.065, -585.339, 18.578, 56.710
-210.122, -585.955, 18.558, 56.743
-210.178, -586.570, 18.537, 56.776
-210.234, -587.185, 18.514, 56.809
-210.290, -587.799, 18.489, 56.842
-210.345, -588.412, 18.461, 56.875
-210.400, -589.025, 18.429, 56.908
-210.454, -589.636, 18.395, 56.941
-210.508, -590.245, 18.358, 56.974
-210.561, -590.854, 18.319, 57.007
-210.613, -591.461, 18.279, 57.040
-210.666, -592.067, 18.239, 57.073
-210.718, -592.672, 18.199, 57.106
-210.769, -593.275, 18.160, 57.139
-210.820, -593.878, 18.124, 57.172
-210.870, -594.479, 18.090, 57.205
-210.920, -595.079, 18.058, 57.238
-210.969, -595.678, 18.030, 57.271
-211.018, -596.276, 18.004, 57.304
-211.066, -596.874, 17.981, 57.337
-211.114, -597.471, 17.960, 57.370
-211.162, -598.067, 17.939, 57.403
-211.209, -598.663, 17.920, 57.436
-211.255, -599.258, 17.899, 57.469
-211.302, -599.853, 17.878, 57.502
-211.347, -600.446, 17.854, 57.535
-211.392, -601.039, 17.829, 57.568
-211.437, -601.631, 17.800, 57.601
-211.481, -602.222, 17.769, 57.634
-211.525, -602.812, 17.736, 57.667
-211.568, -603.400, 17.701, 57.700
-211.611, -603.988, 17.664, 57.733
-211.653, -604.574, 17.627, 57.766
-211.695, -605.159, 17.589, 57.799
-211.736, -605.743, 17.552, 57.832
-211.776, -606.326, 17.516, 57.865
-211.816, -606.907, 17.482, 57.898
-211.856, -607.488, 17.450, 57.931
-211.895, -608.067, 17.421, 57.964
-211.933, -608.646, 17.394, 57.997
-211.971, -609.224, 17.370, 58.030
-212.009, -609.801, 17.347, 58.063
-212.046, -610.378, 17.326, 58.096
-212.082, -610.954, 17.305, 58.129
-212.118, -611.529, 17.285, 58.162
-212.153, -612.104, 17.264, 58.195
-212.188, -612.678, 17.242, 58.228
-212.223, -613.251, 17.218, 58.261
-212.256, -613.823, 17.192, 58.294
-212.290, -614.395, 17.164, 58.327
-212.322, -614.965, 17.133, 58.360
-212.354, -615.534, 17.101, 58.393
-212.386, -616.103, 17.068, 58.426
-212.417, -616.670, 17.033, 58.459
-212.447, -617.236, 16.998, 58.492
-212.477, -617.801, 16.963, 58.525
-212.506, -618.365, 16.929, 58.558
-212.534, -618.927, 16.896, 58.591
-212.562, -619.489, 16.864, 58.624
-212.589, -620.050, 16.835, 58.657
-212.616, -620.609, 16.808, 58.690
-212.642, -621.169, 16.782, 58.723
-212.667, -621.727, 16.759, 58.756
-212.692, -622.284, 16.736, 58.789
-212.716, -622.841, 16.715, 58.822
-212.740, -623.397, 16.694, 58.855
-212.762, -623.953, 16.673, 58.888
-212.785, -624.508, 16.651, 58.921
-212.806, -625.062, 16.628, 58.954
-212.827, -625.615, 16.604, 58.987
-212.847, -626.168, 16.578, 59.020
-212.867, -626.719, 16.550, 59.053
-212.885, -627.270, 16.521, 59.086
-212.903, -627.819, 16.490, 59.119
-212.921, -628.368, 16.458, 59.152
-212.937, -628.915, 16.426, 59.185
-212.953, -629.462, 16.393, 59.218
-212.968, -630.007, 16.361, 59.251
-212.982, -630.551, 16.329, 59.284
-212.996, -631.095, 16.299, 59.317
-213.008, -631.637, 16.270, 59.350
-213.020, -632.179, 16.242, 59.383
-213.031, -632.719, 16.217, 59.416
-213.042, -633.259, 16.192, 59.449
-213.052, -633.798, 16.169, 59.482
-213.060, -634.337, 16.147, 59.515
-213.068, -634.874, 16.126, 59.548
-213.075, -635.411, 16.105, 59.581
-213.081, -635.948, 16.083, 59.614
-213.086, -636.483, 16.061, 59.647
-213.090, -637.018, 16.038, 59.680
-213.093, -637.552, 16.014, 59.713
-213.095, -638.085, 15.988, 59.746
-213.097, -638.617, 15.961, 59.779
-213.097, -639.149, 15.932, 59.812
-213.096, -639.679, 15.903, 59.845
-213.094, -640.208, 15.873, 59.878
-213.091, -640.736, 15.843, 59.911
-213.087, -641.264, 15.812, 59.944
-213.082, -641.790, 15.782, 59.977
-213.075, -642.315, 15.753, 60.010
-213.068, -642.839, 15.725, 60.043
-213.059, -643.363, 15.698, 60.076
-213.049, -643.885, 15.673, 60.109
-213.038, -644.407, 15.648, 60.142
-213.026, -644.928, 15.625, 60.175
-213.012, -645.448, 15.602, 60.208
-212.997, -645.967, 15.581, 60.241
-212.980, -646.486, 15.559, 60.274
-212.962, -647.004, 15.538, 60.307
-212.943, -647.521, 15.516, 60.340
-212.922, -648.037, 15.493, 60.373
-212.899, -648.552, 15.470, 60.406
-212.875, -649.067, 15.446, 60.439
-212.849, -649.580, 15.421, 60.472
-212.822, -650.093, 15.395, 60.505
-212.793, -650.604, 15.367, 60.538
-212.762, -651.115, 15.340, 60.571
-212.728, -651.624, 15.312, 60.604
-212.693, -652.133, 15.284, 60.637
-212.656, -652.640, 15.255, 60.670
-212.617, -653.146, 15.228, 60.703
-212.575, -653.651, 15.201, 60.736
-212.531, -654.155, 15.175, 60.769
-212.484, -654.658, 15.149, 60.802
-212.435, -655.160, 15.125, 60.835
-212.383, -655.661, 15.102, 60.868
-212.328, -656.160, 15.079, 60.901
-212.270, -656.659, 15.057, 60.934
-212.209, -657.156, 15.036, 60.967
-212.144, -657.653, 15.013, 61.000
-212.075, -658.148, 14.992, 61.033
-212.003, -658.641, 14.970, 61.066
-211.927, -659.134, 14.949, 61.099
-211.849, -659.625, 14.927, 61.132
-211.767, -660.115, 14.905, 61.165
-211.682, -660.604, 14.883, 61.198
-211.595, -661.091, 14.861, 61.231
-211.506, -661.578, 14.838, 61.264
-211.414, -662.063, 14.814, 61.297
-211.321, -662.547, 14.790, 61.330
-211.226, -663.031, 14.764, 61.363
-211.129, -663.512, 14.738, 61.396
-211.031, -663.993, 14.712, 61.429
-210.932, -664.472, 14.685, 61.462
-210.831, -664.951, 14.658, 61.495
-210.729, -665.428, 14.632, 61.528
-210.626, -665.904, 14.606, 61.561
-210.522, -666.379, 14.580, 61.594
-210.417, -666.853, 14.556, 61.627
-210.311, -667.325, 14.532, 61.660
-210.204, -667.797, 14.509, 61.693
-210.096, -668.268, 14.486, 61.726
-209.987, -668.738, 14.464, 61.759
-209.877, -669.207, 14.443, 61.792
-209.766, -669.674, 14.422, 61.825
-209.654, -670.141, 14.401, 61.858
-209.541, -670.607, 14.380, 61.891
-209.427, -671.072, 14.358, 61.924
-209.312, -671.536, 14.337, 61.957
-209.196, -671.999, 14.314, 61.990
-209.079, -672.461, 14.291, 62.023
-208.961, -672.922, 14.267, 62.056
-208.842, -673.382, 14.243, 62.089
-208.722, -673.840, 14.218, 62.122
-208.601, -674.298, 14.193, 62.155
-208.478, -674.754, 14.168, 62.188
-208.355, -675.209, 14.143, 62.221
-208.230, -675.663, 14.118, 62.254
-208.104, -676.116, 14.094, 62.287
-207.976, -676.567, 14.070, 62.320
-207.848, -677.018, 14.047, 62.353
-207.718, -677.467, 14.024, 62.386
-207.587, -677.915, 14.002, 62.419
-207.455, -678.362, 13.981, 62.452
-207.322, -678.808, 13.960, 62.485
-207.187, -679.253, 13.939, 62.518
-207.051, -679.697, 13.918, 62.551
-206.914, -680.139, 13.897, 62.584
-206.774, -680.581, 13.876, 62.617
-206.634, -681.021, 13.855, 62.650
-206.492, -681.459, 13.833, 62.683
-206.348, -681.897, 13.811, 62.716
-206.204, -682.333, 13.789, 62.749
-206.057, -682.768, 13.766, 62.782
-205.910, -683.202, 13.743, 62.815
-205.761, -683.634, 13.719, 62.848
-205.610, -684.066, 13.696, 62.881
-205.458, -684.495, 13.672, 62.914
-205.304, -684.923, 13.649, 62.947
-205.148, -685.350, 13.625, 62.980
-204.991, -685.775, 13.603, 63.013
-204.832, -686.200, 13.581, 63.046
-204.672, -686.622, 13.559, 63.079
-204.510, -687.044, 13.537, 63.112
-204.347, -687.464, 13.516, 63.145
-204.181, -687.882, 13.496, 63.178
-204.014, -688.299, 13.475, 63.211
-203.845, -688.715, 13.454, 63.244
-203.674, -689.128, 13.434, 63.277
-203.501, -689.541, 13.413, 63.310
-203.327, -689.952, 13.393, 63.343
-203.151, -690.361, 13.372, 63.376
-202.973, -690.770, 13.351, 63.409
-202.793, -691.176, 13.330, 63.442
-202.611, -691.580, 13.308, 63.475
-202.427, -691.983, 13.286, 63.508
-202.241, -692.385, 13.264, 63.541
-202.054, -692.784, 13.242, 63.574
-201.865, -693.182, 13.220, 63.607
-201.674, -693.578, 13.198, 63.640
-201.480, -693.973, 13.176, 63.673
-201.285, -694.365, 13.154, 63.706
-201.087, -694.756, 13.132, 63.739
-200.888, -695.145, 13.111, 63.772
-200.687, -695.532, 13.091, 63.805
-200.483, -695.917, 13.070, 63.838
-200.278, -696.301, 13.050, 63.871
-200.070, -696.682, 13.030, 63.904
-199.861, -697.062, 13.010, 63.937
-199.649, -697.440, 12.991, 63.970
-199.436, -697.816, 12.971, 64.003
-199.220, -698.190, 12.951, 64.036
-199.002, -698.562, 12.930, 64.069
-198.782, -698.931, 12.910, 64.102
-198.559, -699.299, 12.889, 64.135
-198.335, -699.664, 12.868, 64.168
-198.108, -700.028, 12.849, 64.201
-197.879, -700.389, 12.827, 64.234
-197.648, -700.748, 12.807, 64.267
-197.414, -701.104, 12.785, 64.300
-197.179, -701.458, 12.764, 64.333
-196.941, -701.810, 12.745, 64.366
-196.701, -702.160, 12.723, 64.399
-196.459, -702.508, 12.703, 64.432
-196.215, -702.852, 12.682, 64.465
-195.968, -703.194, 12.662, 64.498
-195.719, -703.535, 12.643, 64.531
-195.468, -703.872, 12.623, 64.564
-195.215, -704.208, 12.604, 64.597
-194.959, -704.540, 12.584, 64.630
-194.701, -704.870, 12.565, 64.663
-194.442, -705.197, 12.546, 64.696
-194.179, -705.522, 12.526, 64.729
-193.915, -705.844, 12.508, 64.762
-193.648, -706.163, 12.487, 64.795
-193.379, -706.480, 12.468, 64.828
-193.108, -706.794, 12.449, 64.861
-192.834, -707.105, 12.429, 64.894
-192.559, -707.413, 12.409, 64.927
-192.280, -707.718, 12.388, 64.960
-192.000, -708.020, 12.369, 64.993
-191.718, -708.320, 12.350, 65.026
-191.433, -708.616, 12.330, 65.059
-191.146, -708.909, 12.311, 65.092
-190.857, -709.199, 12.289, 65.125
-190.566, -709.486, 12.270, 65.158
-190.273, -709.770, 12.253, 65.191
-189.977, -710.051, 12.233, 65.224
-189.679, -710.328, 12.214, 65.257
-189.380, -710.604, 12.197, 65.290
-189.079, -710.875, 12.178, 65.323
-188.776, -711.144, 12.160, 65.356
-188.470, -711.409, 12.139, 65.389
-188.162, -711.670, 12.120, 65.422
-187.853, -711.929, 12.103, 65.455
-187.542, -712.184, 12.082, 65.488
-187.229, -712.436, 12.064, 65.521
-186.913, -712.684, 12.043, 65.554
-186.596, -712.929, 12.024, 65.587
-186.278, -713.171, 12.007, 65.620
-185.957, -713.409, 11.987, 65.653
-185.634, -713.643, 11.969, 65.686
-185.311, -713.875, 11.953, 65.719
-184.985, -714.103, 11.933, 65.752
-184.658, -714.328, 11.915, 65.785
-184.328, -714.548, 11.895, 65.818
-183.997, -714.765, 11.877, 65.851
-183.665, -714.979, 11.860, 65.884
-183.332, -715.189, 11.840, 65.917
-182.996, -715.396, 11.822, 65.950
-182.660, -715.600, 11.806, 65.983
-182.322, -715.800, 11.786, 66.016
-181.983, -715.997, 11.769, 66.049
-181.642, -716.189, 11.748, 66.082
-181.300, -716.378, 11.730, 66.115
-180.957, -716.564, 11.713, 66.148
-180.613, -716.746, 11.693, 66.181
-180.267, -716.925, 11.675, 66.214
-179.921, -717.101, 11.659, 66.247
-179.573, -717.272, 11.639, 66.280
-179.224, -717.441, 11.622, 66.313
-178.875, -717.607, 11.605, 66.346
-178.525, -717.769, 11.586, 66.379
-178.174, -717.928, 11.568, 66.412
-177.821, -718.082, 11.548, 66.445
-177.468, -718.233, 11.530, 66.478
-177.114, -718.381, 11.513, 66.511
-176.759, -718.526, 11.494, 66.544
-176.404, -718.667, 11.476, 66.577
-176.048, -718.805, 11.460, 66.610
-175.692, -718.940, 11.441, 66.643
-175.334, -719.071, 11.424, 66.676
-174.977, -719.200, 11.408, 66.709
-174.618, -719.325, 11.389, 66.742
-174.260, -719.448, 11.372, 66.775
-173.900, -719.565, 11.352, 66.808
-173.541, -719.680, 11.334, 66.841
-173.181, -719.792, 11.317, 66.874
-172.820, -719.901, 11.298, 66.907
-172.459, -720.006, 11.281, 66.940
-172.098, -720.109, 11.265, 66.973
-171.737, -720.208, 11.246, 67.006
-171.375, -720.304, 11.229, 67.039
-171.014, -720.398, 11.212, 67.072
-170.652, -720.489, 11.194, 67.105
-170.290, -720.577, 11.176, 67.138
-169.928, -720.660, 11.157, 67.171
-169.565, -720.741, 11.140, 67.204
-169.203, -720.820, 11.123, 67.237
-168.841, -720.895, 11.104, 67.270
-168.478, -720.966, 11.087, 67.303
-168.116, -721.036, 11.071, 67.336
-167.753, -721.101, 11.049, 67.369
-167.391, -721.162, 11.031, 67.402
-167.029, -721.220, 11.015, 67.435
-166.666, -721.273, 10.993, 67.468
-166.304, -721.322, 10.975, 67.501
-165.942, -721.368, 10.961, 67.534
-165.579, -721.408, 10.941, 67.567
-165.217, -721.444, 10.925, 67.600
-164.855, -721.478, 10.913, 67.633
-164.493, -721.506, 10.898, 67.666
-164.131, -721.530, 10.892, 67.699
-163.769, -721.550, 10.895, 67.732
-163.406, -721.566, 10.900, 67.765
-163.043, -721.578, 10.921, 67.798
-162.678, -721.587, 10.953, 67.831
-162.313, -721.591, 10.987, 67.864
-161.945, -721.591, 11.033, 67.897
-161.576, -721.586, 11.080, 67.930
-161.206, -721.576, 11.138, 67.963
-160.833, -721.564, 11.202, 67.996
-160.458, -721.547, 11.263, 68.029
-160.082, -721.526, 11.330, 68.062
-159.703, -721.503, 11.396, 68.095
-159.323, -721.474, 11.454, 68.128
-158.942, -721.442, 11.509, 68.161
-158.558, -721.407, 11.560, 68.194
-158.174, -721.368, 11.598, 68.227
-157.790, -721.325, 11.632, 68.260
-157.405, -721.278, 11.655, 68.293
-157.020, -721.227, 11.676, 68.326
-156.634, -721.173, 11.693, 68.359
-156.249, -721.115, 11.705, 68.392
-155.864, -721.054, 11.720, 68.425
-155.478, -720.990, 11.737, 68.458
-155.093, -720.923, 11.754, 68.491
-154.708, -720.852, 11.778, 68.524
-154.322, -720.777, 11.805, 68.557
-153.936, -720.698, 11.841, 68.590
-153.549, -720.617, 11.884, 68.623
-153.161, -720.532, 11.929, 68.656
-152.772, -720.444, 11.981, 68.689
-152.382, -720.353, 12.037, 68.722
-151.991, -720.258, 12.092, 68.755
-151.598, -720.160, 12.150, 68.788
-151.205, -720.057, 12.204, 68.821
-150.811, -719.952, 12.258, 68.854
-150.416, -719.844, 12.311, 68.887
-150.020, -719.732, 12.356, 68.920
-149.623, -719.617, 12.400, 68.953
-149.227, -719.498, 12.436, 68.986
-148.830, -719.376, 12.471, 69.019
-148.433, -719.251, 12.502, 69.052
-148.036, -719.123, 12.529, 69.085
-147.639, -718.992, 12.556, 69.118
-147.243, -718.858, 12.581, 69.151
-146.846, -718.720, 12.608, 69.184
-146.449, -718.580, 12.638, 69.217
-146.053, -718.437, 12.669, 69.250
-145.656, -718.290, 12.704, 69.283
-145.259, -718.140, 12.739, 69.316
-144.862, -717.987, 12.776, 69.349
-144.465, -717.832, 12.810, 69.382
-144.068, -717.673, 12.836, 69.415
-143.672, -717.511, 12.852, 69.448
-143.277, -717.346, 12.853, 69.481
-142.883, -717.179, 12.841, 69.514
-142.492, -717.009, 12.814, 69.547
-142.103, -716.837, 12.775, 69.580
-141.716, -716.664, 12.726, 69.613
-141.332, -716.489, 12.669, 69.646
-140.951, -716.311, 12.609, 69.679
-140.574, -716.132, 12.548, 69.712
-140.199, -715.951, 12.491, 69.745
-139.827, -715.769, 12.440, 69.778
-139.457, -715.585, 12.397, 69.811
-139.089, -715.399, 12.366, 69.844
-138.724, -715.210, 12.345, 69.877
-138.360, -715.020, 12.336, 69.910
-137.996, -714.827, 12.338, 69.943
-137.634, -714.631, 12.347, 69.976
-137.273, -714.433, 12.362, 70.009
-136.912, -714.232, 12.378, 70.042
-136.553, -714.029, 12.395, 70.075
-136.195, -713.823, 12.407, 70.108
-135.837, -713.614, 12.415, 70.141
-135.481, -713.403, 12.416, 70.174
-135.127, -713.190, 12.407, 70.207
-134.774, -712.975, 12.389, 70.240
-134.425, -712.757, 12.362, 70.273
-134.077, -712.538, 12.328, 70.306
-133.731, -712.318, 12.289, 70.339
-133.389, -712.096, 12.246, 70.372
-133.049, -711.873, 12.202, 70.405
-132.712, -711.648, 12.158, 70.438
-132.378, -711.422, 12.118, 70.471
-132.045, -711.194, 12.084, 70.504
-131.716, -710.965, 12.054, 70.537
-131.388, -710.734, 12.033, 70.570
-131.063, -710.500, 12.017, 70.603
-130.739, -710.264, 12.009, 70.636
-130.417, -710.027, 12.008, 70.669
-130.097, -709.787, 12.008, 70.702
-129.778, -709.545, 12.012, 70.735
-129.460, -709.301, 12.018, 70.768
-129.144, -709.055, 12.020, 70.801
-128.829, -708.806, 12.020, 70.834
-128.517, -708.555, 12.014, 70.867
-128.207, -708.303, 12.004, 70.900
-127.899, -708.049, 11.989, 70.933
-127.593, -707.792, 11.968, 70.966
-127.290, -707.535, 11.943, 70.999
-126.990, -707.275, 11.913, 71.032
-126.692, -707.014, 11.881, 71.065
-126.397, -706.752, 11.850, 71.098
-126.105, -706.488, 11.817, 71.131
-125.815, -706.222, 11.787, 71.164
-125.529, -705.954, 11.757, 71.197
-125.246, -705.685, 11.733, 71.230
-124.965, -705.414, 11.714, 71.263
-124.687, -705.141, 11.697, 71.296
-124.411, -704.866, 11.685, 71.329
-124.137, -704.589, 11.678, 71.362
-123.866, -704.310, 11.671, 71.395
-123.597, -704.029, 11.667, 71.428
-123.332, -703.745, 11.660, 71.461
-123.069, -703.459, 11.655, 71.494
-122.808, -703.172, 11.650, 71.527
-122.551, -702.882, 11.640, 71.560
-122.296, -702.590, 11.629, 71.593
-122.044, -702.297, 11.616, 71.626
-121.795, -702.001, 11.597, 71.659
-121.549, -701.703, 11.577, 71.692
-121.308, -701.404, 11.552, 71.725
-121.070, -701.102, 11.528, 71.758
-120.835, -700.800, 11.504, 71.791
-120.604, -700.495, 11.478, 71.824
-120.377, -700.188, 11.454, 71.857
-120.152, -699.881, 11.434, 71.890
-119.932, -699.571, 11.411, 71.923
-119.716, -699.259, 11.393, 71.956
-119.504, -698.945, 11.373, 71.989
-119.297, -698.628, 11.359, 72.022
-119.092, -698.310, 11.349, 72.055
-118.893, -697.990, 11.335, 72.088
-118.697, -697.667, 11.327, 72.121
-118.505, -697.343, 11.321, 72.154
-118.317, -697.017, 11.310, 72.187
-118.133, -696.688, 11.302, 72.220
-117.952, -696.358, 11.294, 72.253
-117.776, -696.027, 11.281, 72.286
-117.603, -695.693, 11.270, 72.319
-117.436, -695.358, 11.256, 72.352
-117.272, -695.021, 11.252, 72.385
-117.110, -694.683, 11.258, 72.418
-116.953, -694.342, 11.271, 72.451
-116.799, -693.999, 11.296, 72.484
-116.647, -693.654, 11.332, 72.517
-116.499, -693.306, 11.371, 72.550
-116.352, -692.955, 11.420, 72.583
-116.210, -692.600, 11.470, 72.616
-116.070, -692.243, 11.530, 72.649
-115.932, -691.882, 11.595, 72.682
-115.797, -691.518, 11.661, 72.715
-115.664, -691.151, 11.731, 72.748
-115.533, -690.781, 11.801, 72.781
-115.405, -690.407, 11.865, 72.814
-115.279, -690.031, 11.927, 72.847
-115.156, -689.651, 11.979, 72.880
-115.036, -689.269, 12.027, 72.913
-114.918, -688.886, 12.068, 72.946
-114.804, -688.500, 12.098, 72.979
-114.692, -688.112, 12.124, 73.012
-114.583, -687.723, 12.142, 73.045
-114.477, -687.332, 12.158, 73.078
-114.374, -686.940, 12.174, 73.111
-114.274, -686.547, 12.188, 73.144
-114.176, -686.153, 12.207, 73.177
-114.082, -685.757, 12.228, 73.210
-113.991, -685.359, 12.256, 73.243
-113.901, -684.960, 12.291, 73.276
-113.815, -684.559, 12.330, 73.309
-113.730, -684.155, 12.377, 73.342
-113.649, -683.750, 12.428, 73.375
-113.570, -683.342, 12.484, 73.408
-113.493, -682.931, 12.544, 73.441
-113.418, -682.518, 12.604, 73.474
-113.346, -682.103, 12.665, 73.507
-113.276, -681.685, 12.722, 73.540
